National Communication Categories,SG Source Sector,CCP mapping,IPCC,SourceName,Pollutant,EmissionYear,Emissions (MtCO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2000,0.000990665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2001,0.000973737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2002,0.000970595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2003,0.000962886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2004,0.000923792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2005,0.00093503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2006,0.000888665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2007,0.000844045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2008,0.000823155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2009,0.000839125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2010,0.000843859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2011,0.000854804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2012,0.000859701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2013,0.000849093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2014,0.000849044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2015,0.000874077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2016,0.000906911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2017,0.000912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,CH4,2018,0.000910603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,BaseYear,0.009982453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,1990,0.009982453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,1995,0.009982453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,1998,0.009993208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,1999,0.009795805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2000,0.0095083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2001,0.009345198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2002,0.009314923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2003,0.00924065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2004,0.008872372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2005,0.008964387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2006,0.008526199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2007,0.008103577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2008,0.007904424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2009,0.008077833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2010,0.008134477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2011,0.008239696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2012,0.008489033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2013,0.008386984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2014,0.008437775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2015,0.008785828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2016,0.009281799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2017,0.009375931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,N2O,2018,0.00935671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,BaseYear,0.001351524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,1990,0.001351524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,1995,0.001672795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,1998,0.001082139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,1999,0.001075528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2000,0.000881986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2001,0.000826747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2002,0.000865772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2003,0.001324407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2004,0.001259204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2005,0.000359823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2006,0.000395209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2007,0.000351895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2008,0.000150128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2009,0.00015678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2010,0.000263678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2011,0.000220095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2012,0.000109354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2013,0.000125579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2014,8.49704E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2015,6.43273E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2016,5.45167E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2017,5.6347E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,2D1_Lubricant_Use,Agricultural engines,CO2,2018,1.748E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,BaseYear,0.596171628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,1990,0.596171628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,1995,0.567573422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,1998,0.556649281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,1999,0.556127632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2000,0.541759892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2001,0.530269906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2002,0.546914462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2003,0.555632756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2004,0.551021685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2005,0.515030786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2006,0.516851732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2007,0.524543566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2008,0.502207656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2009,0.48925219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2010,0.490625064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2011,0.485122086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2012,0.489589792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2013,0.486909316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2014,0.508626358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2015,0.524791396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2016,0.520516219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2017,0.520083817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1a Enteric Fermentation - dairy cows,Enteric,CH4,2018,0.520945445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,BaseYear,2.686232611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,1990,2.686232611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,1995,2.674184458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,1998,2.713061934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,1999,2.670179605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2000,2.656750309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2001,2.48909304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2002,2.515533855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2003,2.521553799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2004,2.545010446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2005,2.62985831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2006,2.58502931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2007,2.538518071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2008,2.461017012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2009,2.416767233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2010,2.430192101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2011,2.401656097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2012,2.364208571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2013,2.310590405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2014,2.291259822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3A1b Enteric Fermentation - other cattle,Enteric,CH4,2015,2.290062543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
