NCFormat,IPCC,Pollutant,SourceName,EmissionYear,GHG Emissions (MtCO2e),SG_categories,CCP_categories
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,1995,0.016798199,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,1998,0.018433644,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,1999,0.017080907,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2000,0.017109257,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2001,0.017195243,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2002,0.01792953,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2003,0.017645399,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2004,0.017950538,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2005,0.024869164,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2006,0.025958811,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2007,0.02636329,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2008,0.025449943,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2009,0.026567243,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2010,0.027546888,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2011,0.027753797,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2012,0.027041049,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2013,0.025160203,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2014,0.025293254,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2015,0.025226373,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2016,0.025016704,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2017,0.022230392,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2018,0.022556696,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Heifers for breeding - Direct,2019,0.024108885,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,BaseYear,0.079957685,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,1990,0.079957685,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,1995,0.070389786,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,1998,0.070412822,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,1999,0.068138046,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2000,0.06823507,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2001,0.059873969,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2002,0.063808292,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2003,0.063174069,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2004,0.062275222,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2005,0.071157553,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2006,0.074697698,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2007,0.075654035,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2008,0.073358957,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2009,0.072793386,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2010,0.071468264,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2011,0.070657814,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2012,0.070489507,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2013,0.06765058,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2014,0.070662667,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2015,0.073998331,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2016,0.07229441,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2017,0.07014637,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2018,0.067768004,Agriculture and Related Land Use,Agriculture
Agriculture,3B21b Manure management - N2O and NMVOC - other cattle,N2O,Other cattle - Steers - Direct,2019,0.067243331,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,BaseYear,0.006205149,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,1990,0.006205149,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,1995,0.006226579,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,1998,0.006378684,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,1999,0.006427478,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2000,0.006329294,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2001,0.00594651,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2002,0.005784107,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2003,0.005758794,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2004,0.005758566,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2005,0.00570941,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2006,0.005051163,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2007,0.005403135,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2008,0.004847231,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2009,0.004953139,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2010,0.004619787,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2011,0.005020418,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2012,0.004919803,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2013,0.00446915,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2014,0.004643461,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2015,0.004857176,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2016,0.004695343,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2017,0.004748288,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2018,0.004557636,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Ewe - Direct,2019,0.004893179,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,BaseYear,0.00014379,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,1990,0.00014379,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,1995,0.000140518,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,1998,0.000148095,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,1999,0.000147519,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2000,0.000145578,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2001,0.000137852,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2002,0.000133074,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2003,0.00013369,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2004,0.000131966,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2005,0.000134481,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2006,0.000115788,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2007,0.000130923,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2008,0.000116062,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2009,0.00012121,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2010,0.000108441,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2011,0.000122909,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2012,0.000118351,Agriculture and Related Land Use,Agriculture
Agriculture,3B22 Manure management - N2O and NMVOC - sheep,N2O,Sheep - Lamb - Direct,2013,0.000100517,Agriculture and Related Land Use,Agriculture
